Sample.ID,Plant.ID,SpCode,LatinName,Layer,Life.Form,Harvest.Date,Processing.Date,Site,GPS.lat,GPS.long,Canopy,Rocks,Slope,Humus.depth,Reprod.stage,Veg.Ht,Reprod.Ht,Root.Loca,Min.Root.Loca,Max.Root.Loca,Storage.Organ,Nb.leaves,Nb.leaflets,Leaf.tot.area(cm2),Leaf.tot.wet.weight(g),Leaf.tot.dry.weight(g),Petiol.wet.weight(g),Petiol.dry.weight(g),Support.dry.weight(g),Reprod.dry.weight(g),Storage.dry.weight(g),Total.dry.weight(g),Lamina.thck(?m),Vein.thck(?m),LMA(g/cm2),LDMC(g/g),Leaf.Area(cm2),Leaf.Mass.Frac,Supp.Mass.Frac,Rep.Mass.Frac,Stor.Mass.Frac,Fine.Root.Diam(mm),SRL(cm/mg),Myc.Frac(sp.average),Note,
362,LOCA10,LOCA,Lonicera_canadensis,Understory,Shrub,30-06-2016,01-07-2016,Mégantic - Saint-Joseph,327661,5038209,ClosedM,NA,flat,NA,0,36,NA,NA,NA,NA,NA,18,NA,225.5,1.64,0.516,0.575,0.014,0.243,0,NA,0.7729,77.42,224.67,0.0024,0.239,12.53,0.69,0.31,0,NA,NA,NA,NA,,
329,LOCA1b,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333655,5032429,ClosedM,no,flat,NA,0,25,NA,NA,NA,NA,NA,28,NA,200.6,1.63,0.37,0.035,0.005,0.268,0,NA,0.643,73.92,169.89,0.0019,0.225,7.16,0.58,0.42,0,NA,NA,NA,NA,leaf scans lost,
348,LOCA2,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333677,5032463,GapM,yes,flat,NA,0,81,NA,NA,NA,NA,NA,28,NA,257.4,2.16,0.599,0.07,0.015,0.469,0,NA,1.083,88.75,197.89,0.0024,0.275,9.19,0.57,0.43,0,NA,NA,NA,NA,,
345,LOCA3,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333661,5032497,ClosedM,NA,midhill,NA,4,37,NA,NA,NA,NA,NA,14,NA,NA,1.13,0.307,0.429,0.009,0.324,0.016,NA,0.656,89,242.67,NA,0.203,NA,0.48,0.49,0.02,NA,NA,NA,NA,,
344,LOCA4,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333657,5032512,ClosedM,NA,flat,NA,4,86,80,NA,NA,NA,NA,16,NA,316.4,2.76,0.734,0.077,0.02,0.189,0.061,NA,1.004,89.33,251,0.0024,0.266,19.77,0.75,0.19,0.06,NA,NA,NA,NA,,
347,LOCA5,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333657,5032512,GapM,NA,flat,NA,0,60,NA,NA,NA,NA,NA,22,NA,342.1,3.32,0.807,0.958,0.02,0.3,0,NA,1.127,96.42,272.67,0.0024,0.193,15.55,0.73,0.27,0,NA,NA,NA,NA,,
346,LOCA6,LOCA,Lonicera_canadensis,Understory,Shrub,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333657,5032512,GapM,NA,flat,NA,0,72,NA,NA,NA,NA,NA,16,NA,317.7,1.21,0.482,0.385,0.008,0.179,0,NA,0.669,90.92,224.44,0.0015,0.307,19.86,0.73,0.27,0,NA,NA,NA,NA,,
364,LOCA7,LOCA,Lonicera_canadensis,Understory,Shrub,30-06-2016,01-07-2016,Mégantic - Saint-Joseph,327233,5038426,ClosedM,no,flat,NA,0,59.5,NA,NA,NA,NA,NA,20,NA,228.4,1.86,0.577,0.726,0.017,0.267,0,NA,0.861,87.92,277.33,0.0026,0.23,11.42,0.69,0.31,0,NA,NA,NA,NA,,
361,LOCA8,LOCA,Lonicera_canadensis,Understory,Shrub,30-06-2016,01-07-2016,Mégantic - Saint-Joseph,327563,5038336,GapM,NA,flat,NA,0,64,NA,NA,NA,NA,NA,10,NA,190.4,1.84,0.677,0.043,0.013,0.363,0,NA,1.0532,86.58,376.56,0.0036,0.367,19.04,0.66,0.34,0,NA,NA,NA,NA,,
363,LOCA9,LOCA,Lonicera_canadensis,Understory,Shrub,30-06-2016,01-07-2016,Mégantic - Saint-Joseph,327661,5038209,ClosedM,NA,flat,NA,0,69,NA,NA,NA,NA,NA,6,NA,105.7,1.01,0.356,0.348,0.001,0.401,0,NA,0.758,102.08,330.78,0.0034,0.263,17.61,0.47,0.53,0,NA,NA,NA,NA,,
453,LYAN1,LYAN,Lycopodium_annotinum,Understory,Clubmoss,25-07-2016,26-07-2016,Johnville,285317,5024411,GapM,no,flat,25,4,18,20,0,0,0,rhizome,25,NA,0.8,0.013,0.004,0,0,NA,0.0077,0,0.0121,113.1,NA,0.0053,0.349,0.03,NA,NA,NA,0,0.2038,12.395981,0.42,,
525,LYAN2,LYAN,Lycopodium_annotinum,Understory,Clubmoss,04-08-2016,09-08-2016,Johnville,284510,5025022,GapF,no,tophill,6,0,18,NA,1,1,1,rhizome,NA,NA,34.7,0.354,0.128,0,0,0.0478,0,0,0.1758,109.5,NA,0.0037,0.362,NA,0.73,0.27,0,0,0.2261,13.2836,0.42,Délai dans traitement**,
538,LYAN3,LYAN,Lycopodium_annotinum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284814,5024844,ClosedF,no,tophill,6,0,10,NA,0,0,0,rhizome,NA,NA,34.5,0.355,0.114,0,0,0.0412,0,0,0.1552,122.6,NA,0.0033,0.321,NA,0.73,0.27,0,0,0.1824,20.879617,0.42,,
532,LYAN4,LYAN,Lycopodium_annotinum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284814,5024844,ClosedF,no,tophill,4,0,9,NA,1,1,1,rhizome,NA,NA,35.7,0.366,0.131,0,0,0.0422,0,0,0.1732,111.8,NA,0.0037,0.358,NA,0.76,0.24,0,0,NA,NA,0.42,,
550,LYAN5,LYAN,Lycopodium_annotinum,Understory,Clubmoss,10-08-2016,11-08-2016,Mont Bellevue,282506,5029516,ClosedM,no,flat,12,4,14,18,0,0,0,rhizome,NA,NA,33.8,0.407,0.154,0,0,0.0723,0.0808,0,0.3071,123.9,NA,0.0046,0.378,NA,0.5,0.24,0.26,0,0.2416,13.717361,0.42,,
589,LYAN6,LYAN,Lycopodium_annotinum,Understory,Clubmoss,16-08-2016,17-08-2016,Johnville,285235,5025044,ClosedM,no,midhill,8,0,18,NA,1,1,1,rhizome,NA,NA,40.9,0.367,0.122,0,0,0.0859,0,0,0.2079,95.2,NA,0.003,0.332,NA,0.59,0.41,0,0,NA,NA,0.42,,
581,LYAN7,LYAN,Lycopodium_annotinum,Understory,Clubmoss,16-08-2016,17-08-2016,Johnville,285235,5025044,ClosedM,no,midhill,9,0,17,NA,1,1,1,rhizome,NA,NA,32.3,0.341,0.127,0,0,0.0538,0,0,0.1808,106.1,NA,0.0039,0.372,NA,0.7,0.3,0,0,0.2382,12.86852,0.42,,
452,LYOB1,LYOB,Lycopodium_obscurum,Understory,Clubmoss,25-07-2016,26-07-2016,Johnville,285317,5024411,ClosedM,no,bottomhill,13,4,17,21,1,1,1,rhizome,33,NA,0.6,0.007,0.003,0,0,NA,0.182,0,0.1848,76.6,NA,0.0051,0.378,0.02,NA,NA,NA,NA,0.3195,6.453914,0.85,,
463,LYOB2,LYOB,Lycopodium_obscurum,Understory,Clubmoss,26-07-2016,27-07-2016,Mont Bellevue,284940,5024750,GapF,no,tophill,9,0,12.5,NA,3,3,3,rhizome,19,NA,0.5,0.005,0.002,0,0,NA,0,0,0.0023,NA,NA,0.0046,0.451,0.03,1,NA,0,0,0.2484,13.38355,0.85,,
520,LYOB3,LYOB,Lycopodium_obscurum,Understory,Clubmoss,04-08-2016,05-08-2016,Johnville,284510,5025022,ClosedM,no,midhill,4,0,12.5,NA,3,3,3,rhizome,NA,NA,5.3,0.055,0.023,0,0,0.0052,0,0,0.0279,73.2,NA,0.0043,0.412,NA,0.81,0.19,0,0,0.2375,13.585036,0.85,,
526,LYOB4,LYOB,Lycopodium_obscurum,Understory,Clubmoss,04-08-2016,09-08-2016,Johnville,284510,5025022,GapF,no,midhill,10,0,15,NA,1,1,1,rhizome,NA,NA,69.4,1.77,0.538,0,0,NA,0,0,0.538,68.6,NA,0.0078,0.304,NA,1,NA,0,0,0.2368,12.213036,0.85,Délai dans traitement**,
519,LYOB5a,LYOB,Lycopodium_obscurum,Understory,Clubmoss,04-08-2016,05-08-2016,Johnville,284510,5025022,ClosedM,no,bottomhill,9,4,22.5,23.5,2,2,2,rhizome,NA,NA,6.4,0.055,0.032,0,0,0.0108,0.0114,0,0.054,70.4,NA,0.0049,0.575,NA,0.59,0.2,0.21,0,0.2253,14.54744,0.85,,
537,LYOB5b,LYOB,Lycopodium_obscurum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284896,5024811,ClosedF,no,tophill,5,0,23.5,NA,4,4,4,rhizome,NA,NA,81.3,1.86,0.722,0,0,NA,0,0,0.722,87.4,NA,0.0089,0.388,NA,1,NA,0,0,0.2808,9.35917,0.85,,
535,LYOB6,LYOB,Lycopodium_obscurum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284896,5024811,ClosedF,no,tophill,5,4,21,24,4,4,4,rhizome,NA,NA,70.9,1.73,0.709,0,0,NA,0.354,0,1.063,106.5,NA,0.01,0.41,NA,0.67,NA,0.33,0,0.2388,12.434121,0.85,,
533,LYOB7,LYOB,Lycopodium_obscurum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284896,5024811,ClosedF,no,tophill,8,0,22,NA,3,3,3,rhizome,NA,NA,70.2,1.71,0.699,0,0,NA,0,0,0.699,86.6,NA,0.01,0.409,NA,1,NA,0,0,0.2408,13.891676,0.85,,
534,LYOB8,LYOB,Lycopodium_obscurum,Understory,Clubmoss,09-08-2016,10-08-2016,Johnville,284896,5024811,ClosedF,no,tophill,7,4,19.5,22.5,3,3,3,rhizome,NA,NA,78.6,1.72,0.68,0,0,NA,0.0662,0,0.7462,80.8,NA,0.0087,0.395,NA,0.91,NA,0.09,0,0.2464,12.84178,0.85,,
546,LYOB9,LYOB,Lycopodium_obscurum,Understory,Clubmoss,10-08-2016,11-08-2016,Mont Bellevue,272558,5029466,ClosedF,no,flat,2,0,12,NA,5,5,5,rhizome,NA,NA,42.6,1.05,0.345,0,0,NA,0,0,0.345,83.3,NA,0.0081,0.329,NA,1,NA,0,0,0.3069,9.017518,0.85,,
49,MACA1,MACA,Maianthemum_canadense,Understory,Forb,12-05-2016,13-05-2016,Johnville,284950,5025001,ClosedF,no,midhill,10,0,6,NA,0,0,0,rhizome,1,NA,4.4,0.061,0.007,0,0,0.0025,0,0,0.0094,128.5,158.67,0.0016,0.113,4.39,0.73,0.27,0,0,0.3637,11.352955,0.34,,
75,MACA10,MACA,Maianthemum_canadense,Understory,Forb,18-05-2016,19-05-2016,Johnville,284419,5025064,ClosedM,no,tophill,12,2,10,7,0,0,0,rhizome,3,NA,17.8,0.243,0.039,0,0,0.0104,0.0033,0,0.0522,131.08,174.22,0.0022,0.158,5.94,0.74,0.2,0.06,0,0.3366,11.763,0.34,,
46,MACA2,MACA,Maianthemum_canadense,Understory,Forb,12-05-2016,13-05-2016,Johnville,284950,5025001,ClosedF,no,tophill,16,0,7,NA,0,0,0,rhizome,1,NA,10,0.143,0.024,0,0,0.0042,0,0,0.0284,148.5,213.33,0.0024,0.169,10,0.85,0.15,0,0,0.3672,12.521768,0.34,,
48,MACA3,MACA,Maianthemum_canadense,Understory,Forb,12-05-2016,13-05-2016,Johnville,284950,5025001,ClosedF,no,tophill,7,0,12,NA,0,0,0,rhizome,1,NA,14.8,0.204,0.026,0,0,0.0074,0,0,0.0331,151.5,205.33,0.0017,0.126,14.77,0.78,0.22,0,0,0.4107,9.14088,0.34,,
44,MACA4,MACA,Maianthemum_canadense,Understory,Forb,12-05-2016,13-05-2016,Johnville,284950,5025001,ClosedF,no,flat,2,0,13,NA,0,0,0,rhizome,1,NA,14.7,0.216,0.028,0,0,0.0095,0,0,0.0372,151.75,213.33,0.0019,0.128,14.7,0.74,0.26,0,0,0.3723,8.877104,0.34,,
45,MACA5,MACA,Maianthemum_canadense,Understory,Forb,12-05-2016,13-05-2016,Johnville,284950,5025001,ClosedF,no,flat,8,0,7,NA,0,0,0,rhizome,1,NA,8.4,0.114,0.017,0,0,0.0042,0,0,0.0214,139.25,203.33,0.002,0.151,8.44,0.8,0.2,0,0,0.3752,10.155683,0.34,,
58,MACA6,MACA,Maianthemum_canadense,Understory,Forb,16-05-2016,17-05-2016,Johnville,284384,5025142,ClosedM,no,flat,10,2,11,10,0,0,0,rhizome,2,NA,11.3,0.16,0.021,0,0,0.0106,0.0033,0,0.0345,119.5,206.17,0.0018,0.129,5.66,0.6,0.31,0.1,0,0.366,9.581071,0.34,,
69,MACA7,MACA,Maianthemum_canadense,Understory,Forb,17-05-2016,18-05-2016,Johnville,284553,5025023,ClosedM,no,flat,10,2,11.5,8.5,0,0,0,rhizome,2,NA,17.7,0.267,0.032,0,0,0.0116,0.0054,0,0.0493,158,196.83,0.0018,0.121,8.83,0.66,0.24,0.11,0,0.3925,9.466438,0.34,,
65,MACA8,MACA,Maianthemum_canadense,Understory,Forb,17-05-2016,18-05-2016,Johnville,284553,5025023,ClosedM,no,flat,9,0,12,NA,0,0,0,rhizome,1,NA,26.1,0.495,0.058,0,0,0.0103,0,0,0.068,196.25,316.33,0.0022,0.117,26.11,0.85,0.15,0,0,0.3937,9.180179,0.34,,
64,MACA9,MACA,Maianthemum_canadense,Understory,Forb,17-05-2016,18-05-2016,Johnville,284427,5025043,ClosedF,no,tophill,9,0,5,NA,0,0,0,rhizome,1,NA,19.9,0.316,0.056,0,0,0.0105,0,0,0.066,156,233,0.0028,0.176,19.92,0.84,0.16,0,0,0.3866,7.958447,0.34,,
102,MEVI1,MEVI,Medeola_virginiana,Understory,Forb,24-05-2016,25-05-2016,Johnville,285106,5024358,ClosedM,no,flat,25,0,17.5,NA,0,0,0,rhizome,5,NA,14.2,0.173,0.018,0,0,0.0191,0,0.0261,0.0631,113.58,156.78,0.0013,0.103,2.84,0.28,0.3,0,0.41,0.3116,14.198305,0.91,,
122,MEVI10,MEVI,Medeola_virginiana,Understory,Forb,26-05-2016,27-05-2016,Johnville,284899,5024942,ClosedM,no,flat,4,0,15.5,NA,3,3,3,rhizome,5,NA,44.2,0.597,0.066,0,0,0.0319,0,0.11,0.2081,125.67,244.78,0.0015,0.111,8.84,0.32,0.15,0,0.53,0.3503,13.889741,0.91,,
117,MEVI2,MEVI,Medeola_virginiana,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedM,no,bottomhill,9,2,16,16,0,0,0,rhizome,9,NA,38.3,0.51,0.055,0,0,0.0669,0.001,0.0653,0.1881,115.08,186.78,0.0014,0.108,4.26,0.29,0.36,0.01,0.35,0.2783,20.971126,0.91,,
109,MEVI3,MEVI,Medeola_virginiana,Understory,Forb,25-05-2016,26-05-2016,Johnville,284770,5024821,ClosedF,yes,midhill,5,0,15.5,NA,3,3,3,rhizome,6,NA,34.7,0.487,0.05,0,0,0.0325,0,0.0416,0.1237,136.17,207.11,0.0014,0.102,5.78,0.4,0.26,0,0.34,0.2833,17.197797,0.91,,
111,MEVI4,MEVI,Medeola_virginiana,Understory,Forb,25-05-2016,26-05-2016,Johnville,284823,5024801,ClosedM,no,flat,25,2,33.5,32.5,0,0,0,rhizome,11,NA,42.2,0.612,0.065,0,0,0.0916,0.0022,0.159,0.3182,130.33,212,0.0015,0.107,3.84,0.21,0.29,0.01,0.5,0.3036,14.874511,0.91,,
110,MEVI5,MEVI,Medeola_virginiana,Understory,Forb,25-05-2016,26-05-2016,Johnville,284823,5024801,ClosedM,yes,flat,17,0,20,NA,0,0,0,rhizome,6,NA,26.3,0.347,0.036,0,0,0.0338,0,0.0787,0.148,135.33,187.56,0.0013,0.102,4.39,0.24,0.23,0,0.53,0.3212,13.404174,0.91,,
112,MEVI6,MEVI,Medeola_virginiana,Understory,Forb,25-05-2016,26-05-2016,Johnville,284823,5024801,ClosedM,yes,flat,5,0,18,NA,3,3,3,rhizome,6,NA,24.4,0.328,0.032,0,0,0.0329,0,0.0997,0.1645,116.42,190.33,0.0013,0.097,4.06,0.19,0.2,0,0.61,0.3888,12.503565,0.91,,
128,MEVI7,MEVI,Medeola_virginiana,Understory,Forb,26-05-2016,27-05-2016,Johnville,284868,5024817,ClosedF,yes,tophill,11,0,10,NA,0,0,0,rhizome,5,NA,21.9,0.328,0.033,0,0,0.0176,0,0.0419,0.0923,121.08,224.22,0.0015,0.1,4.38,0.36,0.19,0,0.45,0.3019,19.830349,0.91,,
125,MEVI9,MEVI,Medeola_virginiana,Understory,Forb,26-05-2016,27-05-2016,Johnville,284868,5024817,ClosedF,no,midhill,10,2,25,26,1,1,1,rhizome,10,NA,48,0.65,0.068,0,0,0.0558,0.0022,0.0496,0.1753,117.75,198.89,0.0014,0.104,4.8,0.39,0.32,0.01,0.28,0.2905,20.116348,0.91,,
224,MIRE1,MIRE,Mitchella_repens,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335188,5034887,ClosedF,yes,midhill,25,0,4,NA,0,0,0,rhizome,5,NA,10.7,0.169,0.06,0,0,0.0518,0,0,0.1121,151,298.14,0.0057,0.357,2.13,0.54,0.46,0,0,0.2613,11.181365,0.67,,
326,MIRE2,MIRE,Mitchella_repens,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335199,5034795,ClosedF,yes,flat,11,0,7.5,NA,0,0,0,rhizome,34,NA,38.1,0.679,0.195,0,0,0.186,0,0,0.381,169.8,258.43,0.0051,0.287,1.12,0.51,0.49,0,0,0.2481,14.276076,0.67,,
327,MIRE3,MIRE,Mitchella_repens,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335199,5034795,ClosedF,yes,flat,7,0,10,NA,1,1,1,rhizome,13,NA,25.6,0.452,0.122,0,0,0.121,0,0,0.243,104.17,763.67,0.0048,0.27,1.97,0.5,0.5,0,0,0.2497,15.357126,0.67,,
449,MIRE4,MIRE,Mitchella_repens,Understory,Forb,25-07-2016,26-07-2016,Johnville,285317,5024411,GapM,no,flat,25,0,4,NA,0,0,0,rhizome,23,NA,35.3,0.477,0.158,0.073,0.017,0.16,0,0,0.3353,124.67,172.5,0.005,0.319,1.53,0.52,0.48,0,0,0.304,6.678898,0.67,,
448,MIRE5,MIRE,Mitchella_repens,Understory,Forb,25-07-2016,26-07-2016,Johnville,285317,5024411,GapR,no,flat,25,0,3.5,NA,0,0,0,rhizome,33,NA,37.9,0.504,0.157,0.076,0.017,0.187,0,0,0.3612,128.5,171,0.0046,0.301,1.15,0.48,0.52,0,0,0.2651,9.898665,0.67,,
450,MIRE6,MIRE,Mitchella_repens,Understory,Forb,25-07-2016,26-07-2016,Johnville,285264,5024379,GapM,no,flat,25,0,2,NA,0,0,0,rhizome,33,NA,22.8,0.335,0.13,0.04,0.012,0.109,0,0,0.2506,141.17,175.67,0.0062,0.377,0.69,0.57,0.43,0,0,0.2475,14.034074,0.67,,
451,MIRE7,MIRE,Mitchella_repens,Understory,Forb,25-07-2016,26-07-2016,Johnville,285175,5024342,GapM,no,flat,25,0,6.5,NA,0,0,0,rhizome,9,NA,12.7,0.165,0.054,0.021,0.005,0.0247,0,0,0.0839,129.42,158.57,0.0047,0.318,1.41,0.71,0.29,0,0,0.22,20.804633,0.67,,
454,MIRE8,MIRE,Mitchella_repens,Understory,Forb,26-07-2016,27-07-2016,Mont Bellevue,284781,5024800,ClosedM,no,flat,10,0,10.5,NA,0,0,0,rhizome,18,NA,26.6,0.357,0.115,0.071,0.018,0.083,0,0,0.216,120.7,173.8,0.005,0.311,1.48,0.62,0.38,0,0,0.2496,17.255186,0.67,,
189,OCAC1,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,9,0,18,NA,1,1,1,rhizome,9,NA,116.4,1.14,0.147,0,0,0.053,0,0,0.2,138.67,351.44,0.0013,0.129,12.93,0.74,0.27,0,0,0.3356,15.551951,0.54,1 flush,
600,OCAC10,OCAC,Oclemena_acuminata,Understory,Forb,17-08-2016,18-08-2016,Johnville,284377,5025159,ClosedM,yes,midhill,3,2,27,31,4,4,4,rhizome,15,NA,136.7,1.4,0.318,0,0,0.161,0.0346,0.069,0.5826,104.33,362,0.0023,0.227,9.12,0.55,0.28,0.06,0.12,0.268,15.339,0.54,,
597,OCAC11,OCAC,Oclemena_acuminata,Understory,Forb,17-08-2016,18-08-2016,Johnville,284377,5025159,ClosedF,no,tophill,9,2,29,27,2,2,2,rhizome,11,NA,144.1,1.37,0.319,0,0,0.223,0,0.096,0.638,103.83,294.89,0.0022,0.233,13.1,0.5,0.35,0,0.15,0.3231,12.242705,0.54,,
598,OCAC12,OCAC,Oclemena_acuminata,Understory,Forb,17-08-2016,18-08-2016,Johnville,284377,5025159,GapF,no,tophill,1,0,16.5,NA,4,4,4,rhizome,8,NA,39.9,0.355,0.097,0,0,0.061,0.0178,0.0365,0.2125,93.75,220.44,0.0024,0.274,4.99,0.46,0.29,0.08,0.17,0.2616,23.924462,0.54,,
601,OCAC13,OCAC,Oclemena_acuminata,Understory,Forb,17-08-2016,18-08-2016,Johnville,284377,5025159,GapF,no,tophill,6,0,13,NA,1,1,1,rhizome,8,NA,76.9,0.738,0.15,0,0,0.0544,0,0.0569,0.2613,98.17,285.33,0.002,0.203,9.61,0.57,0.21,0,0.22,0.3669,9.917438,0.54,,
184,OCAC2,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,6,0,23.5,NA,0,0,0,rhizome,18,NA,87.8,0.738,0.141,0,0,0.0721,0,0,0.2131,78.17,207.44,0.0016,0.191,4.88,0.66,0.34,0,0,0.2514,25.108775,0.54,4 flush,
190,OCAC3,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,1,0,19.5,NA,4,4,4,rhizome,10,NA,86.5,0.843,0.114,0,0,0.0527,0,0,0.1667,96.58,472.22,0.0013,0.135,8.65,0.68,0.32,0,0,0.2661,40.799016,0.54,1 flush,
193,OCAC4,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284847,5024836,ClosedF,yes,tophill,0,0,31,NA,4,4,4,rhizome,19,NA,162.7,1.51,0.239,0,0,0.129,0,0,0.368,84.92,267.22,0.0015,0.158,8.56,0.65,0.35,0,0,0.2576,22.622748,0.54,4 flush,
191,OCAC5,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284779,5024867,ClosedF,yes,tophill,8,0,43,NA,1,1,1,rhizome,28,NA,170.8,1.71,0.28,0,0,0.263,0,0,0.543,102.5,247.33,0.0016,0.164,6.1,0.52,0.48,0,0,0.2658,16.094942,0.54,8 flush,
192,OCAC6,OCAC,Oclemena_acuminata,Understory,Forb,07-06-2016,08-06-2016,Johnville,284779,5024867,ClosedF,yes,tophill,5,0,17,NA,0,0,0,rhizome,17,NA,108.5,1.07,0.178,0,0,0.0986,0,0,0.2766,128.75,364.11,0.0016,0.166,6.38,0.64,0.36,0,0,0.2436,21.916615,0.54,6 flush,
588,OCAC7,OCAC,Oclemena_acuminata,Understory,Forb,16-08-2016,17-08-2016,Johnville,284766,5025054,GapF,no,flat,3,3,62,63,4,4,4,rhizome,19,NA,659.1,5.64,1.18,0,0,1.03,0.341,0,2.551,134.67,425.11,0.0018,0.209,34.69,0.46,0.4,0.13,0,0.3257,11.636825,0.54,,
587,OCAC8,OCAC,Oclemena_acuminata,Understory,Forb,16-08-2016,17-08-2016,Johnville,285235,5025044,GapF,yes,flat,1,3,31,34,4,4,4,rhizome,13,NA,317.4,1.97,0.432,0,0,0.189,0.0418,0,0.6628,126.25,401.11,0.0014,0.219,24.41,0.65,0.29,0.06,0,0.2236,27.221356,0.54,,
599,OCAC9,OCAC,Oclemena_acuminata,Understory,Forb,17-08-2016,18-08-2016,Johnville,284377,5025159,ClosedM,yes,midhill,2,2,24.5,29,4,4,4,rhizome,14,NA,NA,1.38,0.3,0,0,0.142,0.0237,0.151,0.6167,96.58,240.44,NA,0.217,NA,0.49,0.23,0.04,0.24,0.3336,15.267952,0.54,,
446,OSCI1,OSCI,Osmunda_cinnamomea,Understory,Fern,25-07-2016,26-07-2016,Johnville,285175,5024342,GapM,no,flat,14,0,23.5,NA,1,1,1,rhizome,37,NA,NA,3.18,0.755,0.572,0.123,0.145,0,0,1.023,79.25,209.33,NA,0.234,NA,0.86,0.14,0,0,0.4159,2.661942,1,,
553,OSCI2,OSCI,Osmunda_cinnamomea,Understory,Fern,11-08-2016,12-08-2016,Mont Bellevue,271126,5028998,GapM,no,bottomhill,25,0,65,NA,1,1,1,rhizome,75,NA,1439.2,14.4,5.03,6.63,1.33,1.38,0,0,7.74,94.5,259.89,0.0044,0.302,19.19,0.82,0.18,0,0,0.4192,2.642199,1,,
554,OSCI3,OSCI,Osmunda_cinnamomea,Understory,Fern,11-08-2016,12-08-2016,Mont Bellevue,271126,5028998,GapM,no,bottomhill,25,4,66,53,1,1,1,rhizome,60,NA,1245.4,12,3.81,6.37,1.3,1.54,1.34,0,7.99,103.17,365.44,0.0041,0.278,20.76,0.64,0.19,0.17,0,0.4509,2.361828,1,Manque pointe (10aine de feuilles),
536,OSCI4,OSCI,Osmunda_cinnamomea,Understory,Fern,09-08-2016,10-08-2016,Johnville,284413,5024969,GapF,yes,flat,1,0,32,NA,4/5,4,5,rhizome,72,NA,603.4,4.83,1.16,2.32,0.427,0.146,0,0,1.733,69.58,159.78,0.0026,0.222,8.38,0.92,0.08,0,0,0.296,7.430708,1,,
552,OSCI5,OSCI,Osmunda_cinnamomea,Understory,Fern,11-08-2016,12-08-2016,Mont Bellevue,271126,5028998,GapM,no,bottomhill,25,0,57,NA,1,1,1,rhizome,70,NA,1204.6,13.7,3.68,4.87,1.06,1.12,0,0,5.86,108.5,377.33,0.0039,0.255,17.21,0.81,0.19,0,0,0.4003,3.512567,1,,
586,OSCI6,OSCI,Osmunda_cinnamomea,Understory,Fern,16-08-2016,17-08-2016,Johnville,284326,5024956,GapF,no,flat,25,0,65,NA,1,1,1,rhizome,53,NA,855.4,11,3.35,5.81,1.02,0.842,0,0,5.212,152.92,514.89,0.0051,0.26,16.14,0.84,0.16,0,0,0.4405,2.097074,1,,
585,OSCI7,OSCI,Osmunda_cinnamomea,Understory,Fern,16-08-2016,17-08-2016,Johnville,284326,5024956,GapF,no,flat,25,0,66.5,NA,1,1,1,rhizome,61,NA,976.1,10.9,2.74,4.73,0.965,0.858,0,0,4.563,101.92,299.89,0.0038,0.237,16,0.81,0.19,0,0,0.552,1.847326,1,,
231,OSCL1,OSCL,Osmorhiza_claytonii,Understory,Forb,16-06-2016,17-06-2016,Mont Mégantic - Chalet,335247,5034879,ClosedF,yes,midhill,25,3,30,33,0,0,0,rhizome,28,NA,89.7,0.704,0.131,0,0,0.142,0.0101,0.0784,0.3615,76.6,145.38,0.0015,0.186,3.2,0.36,0.39,0.03,0.22,0.1879,37.614316,0.88,No fine roots,
270,OSCL10,OSCL,Osmorhiza_claytonii,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335175,5034932,ClosedF,yes,midhill,9,4,44,47,3,3,3,rhizome,5,NA,523,4.39,0.567,0,0,0.453,0.049,0.655,1.724,77.42,194.11,0.0011,0.129,104.61,0.33,0.26,0.03,0.38,0.262,31.373115,0.88,,
